Merk,Uitvoering,Datum eerste toelating
OPEL,ZKWZ-Y0L000,20250714.0
MERCEDES-BENZ,ZZAAA52A,20250714.0
MERCEDES-BENZ,ZZAA05BA,20250711.0
VOLKSWAGEN,OPE1MP001SA,20250711.0
OPEL,ZKXZ-Y0L000,20250710.0
MERCEDES-BENZ,ZZAAA52A,20250709.0
MERCEDES-BENZ,ZZAAA50A,20250711.0
AUDI,QE1QE1G1Z08RT011A190GAAEM0,20250715.0
VOLKSWAGEN,C0O51AA,20210401.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20241220.0
MERCEDES-BENZ,ZZAA05LA,20250710.0
BMW,0AB50000,20241219.0
BMW,0AB50000,20241211.0
VOLKSWAGEN,BPE1MH00200A,20241213.0
AUDI,HE1HE1G1Z02RT011A200GAAEM0FSC,20250709.0
VOLKSWAGEN,DPE1MP001SA,20241231.0
MERCEDES-BENZ,ZZAA050A,20240213.0
AUDI,QE1QE1G1Z08RT011A190GAAEM0,20241219.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250714.0
VOLKSWAGEN,OPE1MP001SA,20250712.0
AUDI,QE1QE1G1Z05RT011B210GAAEM0FLC,20250709.0
AUDI,QE1QE1G1Z08RT021A200GAAEM0,20250711.0
VOLKSWAGEN,APE1MP001BA,20250712.0
AUDI,QE1QE1G1Z08RT011A190GAAEM0,20250711.0
AUDI,HE1HE1G1Z02RT051B200GAAEM0FSC,20250712.0
PORSCHE,2521000,20250712.0
VOLKSWAGEN,OPE1MP001SA,20250711.0
OPEL,ZYAZ-E0D000,20250714.0
OPEL,ZKWZ-G0V001,20250715.0
AUDI,HE1HE1G1Z01RT011A210GAAEM0O,20211201.0
MERCEDES-BENZ,ZZAAA50A,20250715.0
AUDI,HE1HE1G1Z02RT051B200GAAEM0FSC,20250513.0
AUDI,QE1QE1G1Z08RT021A200GAAEM0,20250714.0
BMW,0AB50000,20250710.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250715.0
VOLKSWAGEN,RPE1MH002P0A,20250711.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250714.0
BMW,0AA5A000,20250711.0
AUDI,QE1QE1G1Z08RT011A210GAAEM0,20250710.0
MERCEDES-BENZ,ZZAAA52A,20250711.0
AUDI,QE1QE1G1Z01RT11A210GAAEM0,20250129.0
AUDI,HE1HE1G1Z02RT011B210GAAEM0FSC,20250715.0
MERCEDES-BENZ,ZZAAA51A,20250711.0
MERCEDES-BENZ,ZZAAA52A,20250711.0
VOLKSWAGEN,BPE1MH00200A,20250711.0
VOLKSWAGEN,PPE1MP001NA,20250711.0
BMW,0AB50000,20250709.0
OPEL,ZKXZ-X0A000,20210430.0
AUDI,QE1QE1G1Z01RT11B200GAAEM00,20250710.0
BMW,0AL5A000,20250711.0
MERCEDES-BENZ,ZZAR050A,20231026.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250714.0
OPEL,ZYAZ-E0D000,20250712.0
BMW,0AB50000,20250515.0
AUDI,QE1QE1G1Z01RT11C210GABEM0,20190122.0
MERCEDES-BENZ,ZZAAA52A,20250711.0
MERCEDES-BENZ,ZZAAA70A,20250714.0
PORSCHE,2500000,20250714.0
VOLKSWAGEN,DPE1MP001SA,20250714.0
BMW,0AB50000,20250710.0
AUDI,HE1HE1G1Z02RT011B210GAAEM0FSC,20250711.0
OPEL,,20250711.0
OPEL,,20250711.0
OPEL,,20250711.0
OPEL,,20250711.0
AUDI,QE1QE1G1Z08RT011A190GAAEM0,20241224.0
OPEL,,20250711.0
OPEL,,20250711.0
OPEL,,20250711.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200323.0
OPEL,,20250711.0
OPEL,,20250711.0
OPEL,,20250711.0
OPEL,,20250711.0
OPEL,,20250711.0
OPEL,,20250711.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML01VR0N,20171103.0
MERCEDES-BENZ,ZZAAA71A,20250710.0
MERCEDES-BENZ,ZZAAA71A,20250714.0
AUDI,QE1QE1G1Z03RT021A200GAAEM0M,20220112.0
OPEL,ZKZX-B0H000,20250711.0
BMW,0AA50000,20250714.0
OPEL,ZKWZ-50V000,20250715.0
VOLKSWAGEN,RPE1MH002P0A,20250710.0
AUDI,HE1HE1G1Z02RT011A200GAAEM0FSC,20250711.0
PORSCHE,2500000,20250709.0
MERCEDES-BENZ,ZZAAA52A,20250711.0
MERCEDES-BENZ,ZZAAA52A,20250711.0
MERCEDES-BENZ,ZZAM05GA,20250709.0
MERCEDES-BENZ,ZZAC050A,20230803.0
BMW,0AB50800,20250712.0
BMW,0AL5A000,20250711.0
AUDI,HE1HE1G1Z02RT011A200GAAEM0FSC,20250714.0
BMW,0AA50800,20250711.0
VOLKSWAGEN,OPE1MP001SA,20250714.0
BMW,0AA5A000,20250712.0
BMW,0AL5A800,20250710.0
VOLKSWAGEN,APE1MP001NA,20250711.0
AUDI,HE1HE1G1Z02RT011B210GAAEM0FSC,20250712.0
BMW,0AL5A00B,20250714.0
BMW,0AL5A800,20250714.0
VOLKSWAGEN,OPE1MP001SA,20250711.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191230.0
AUDI,QE1QE1G1Z08RT011A190GAAEM0,20250714.0
BMW,0AB50800,20250710.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250711.0
OPEL,ZYAZ-E0D000,20250711.0
AUDI,QE1QE1G1Z08RT011A190GAAEM0,20250714.0
OPEL,A1EA5AA1,20200331.0
VOLKSWAGEN,N3000DNA1AE55,20231226.0
AUDI,HE1HE1G1Z02RT011A200GAAEM0FSC,20250715.0
AUDI,HE1HE1G1Z02RT011B210GAAEM0FSC,20250714.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250714.0
AUDI,QE1QE1G1Z08RT011A210GAAEM0,20250712.0
BMW,0AB50000,20250714.0
BMW,0AL5A000,20250715.0
BMW,0AC50000,20250712.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250710.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250711.0
MERCEDES-BENZ,ZZAAA50A,20250711.0
BMW,0AB50800,20250714.0
MERCEDES-BENZ,ZZAAA50A,20250715.0
VOLKSWAGEN,OPE1MP001SA,20250714.0
MERCEDES-BENZ,ZZAAA51A,20250714.0
BMW,0AB50000,20250714.0
VOLKSWAGEN,DPE1MH002P0A,20250718.0
BMW,0AB50800,20250712.0
BMW,0AL5A000,20250715.0
VOLKSWAGEN,APE1MP001BA,20250715.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200425.0
BMW,0AL5A00B,20250712.0
VOLKSWAGEN,PPE1MP001NA,20250710.0
PORSCHE,2500000,20250715.0
MERCEDES-BENZ,ZZAAA52A,20250714.0
MERCEDES-BENZ,ZZAAA52A,20250714.0
MERCEDES-BENZ,ZZAAA52A,20250715.0
MERCEDES-BENZ,ZZAAA52A,20250715.0
OPEL,ZKWZ-50V000,20250710.0
AUDI,QE1QE1G1Z08RT011A190GAAEM0,20250728.0
AUDI,QE1QE1G1Z08RT021A200GAAEM0,20250711.0
BMW,0AC50000,20250728.0
OPEL,A1EA5AA1,20200328.0
AUDI,HE1HE1G1Z02RT011A190GAAEM0FSC,20250714.0
BMW,0AH5A00B,20250715.0
MERCEDES-BENZ,ZZAAA51A,20250715.0
MERCEDES-BENZ,ZZAAA70A,20250715.0
MERCEDES-BENZ,ZZAAA50A,20250714.0
BMW,0AB50800,20250711.0
OPEL,ZKWZ-50V000,20250718.0
BMW,0AB50800,20241231.0
AUDI,HE1HE1G1Z02RT011A190GAAEM0FSS,20250711.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200214.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200213.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200213.0
BMW,0AB50000,20250710.0
AUDI,QE1QE1G1Z01RT11B210GAAEM1,20230209.0
VOLKSWAGEN,PPE1MP001NA,20250714.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191231.0
VOLKSWAGEN,C0O51AA,20210830.0
MERCEDES-BENZ,ZZAAA50A,20240312.0
BMW,0AA5A000,20250715.0
BMW,0AL5A800,20250715.0
BMW,0AB50000,20250515.0
AUDI,HE1HE1G1Z02RT011B210GAAEM0FSC,20250714.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200522.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191230.0
MERCEDES-BENZ,ZZAAA70A,20250714.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200430.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191231.0
AUDI,HE1HE1G1Z02RT061B200GAAEM0FLS,20250715.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200214.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
AUDI,QE1QE1G1Z05RT021B210GAAEM0FLC,20250121.0
MERCEDES-BENZ,ZZAAA51A,20250711.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20200501.0
VOLKSWAGEN,,20230929.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191227.0
VOLKSWAGEN,C0O51AA,20201208.0
PORSCHE,2500000,20250711.0
AUDI,HE1HE1G1Z01RT011A200GAAEM0O,20211117.0
MERCEDES-BENZ,ZZAL050C,20211102.0
OPEL,ZKXZ-40J000,20220923.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200527.0
AUDI,HE1HE1G1Z01RT011A200GAAEM1,20230301.0
VOLKSWAGEN,D0M1ASA,20210916.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200626.0
AUDI,QE2QE2G1X02RT041B210GAAEM0FL,20250711.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191224.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200316.0
VOLKSWAGEN,FA1FA1CZ0020GAVR0N1EVW1B15O,20221216.0
VOLKSWAGEN,OPE1MP001SA,20250714.0
AUDI,QE1QE1G1Z08RT021A200GAAEM0,20250717.0
BMW I,0AW40000,20200630.0
OPEL,ZKWZ-Y0L000,20250714.0
OPEL,ZKWZ-Y0L000,20250714.0
VOLKSWAGEN,FA1FA1CZ0020GAVR0N1EVW1B14O,20200702.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200423.0
MERCEDES-BENZ,ZZAR052A,20240321.0
VOLKSWAGEN,PPE1MP001NA,20250711.0
VOLKSWAGEN,D0O1ASA,20210621.0
BMW,0AH5A000,20250715.0
MERCEDES-BENZ,ZZAAA50A,20250714.0
MERCEDES-BENZ,ZZAAA50A,20250714.0
VOLKSWAGEN,OPE1MP001SA,20250714.0
VOLKSWAGEN,OPE1MP001SA,20250714.0
MERCEDES-BENZ,ZZAAA50A,20250714.0
VOLKSWAGEN,OPE1MP001SA,20250714.0
VOLKSWAGEN,OPE1MP001SA,20250714.0
BMW,0AB50000,20250715.0
VOLKSWAGEN,RPE1MH002P0A,20250719.0
MERCEDES-BENZ,ZZAAA53A,20230817.0
VOLKSWAGEN,FA1FA1CZ0020GAVR0N1EVW1B15O,20220816.0
VOLKSWAGEN,N3250QAEBG1Z01A65,20250715.0
PORSCHE,2500000,20250715.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
MERCEDES-BENZ,,20250714.0
AUDI,HE1HE1G1Z01RT021A210GAAEM1O,20211214.0
MERCEDES-BENZ,,20250714.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML01VR0N,20171130.0
MERCEDES-BENZ,2EDE0XX7XXXX,20210430.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200313.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191230.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200218.0
BMW,0AB50000,20240724.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200326.0
OPEL,A1EA5AA1,20200529.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191230.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200515.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200224.0
OPEL,ZKXZ-X0A000,20210804.0
VOLKSWAGEN,D0M1ASA,20210430.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200619.0
VOLKSWAGEN,BPE1MH00200A,20250717.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200219.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191227.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200124.0
OPEL,ZKXZ-X0A000,20210730.0
BMW I,0A040000,20171201.0
BMW,0AB50000,20250721.0
BMW,0AA5A000,20250718.0
OPEL,ZKXZ-40B000,20210730.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20210806.0
MERCEDES-BENZ,ZZAC050A,20200403.0
BMW,0AW5000S,20210611.0
OPEL,A1EA5AA1,20200316.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191230.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200320.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200219.0
AUDI,HE1HE1G1Z02RT061B210GAAEM0FLC,20250730.0
VOLKSWAGEN,D0O51AA,20211230.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20200604.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250804.0
BMW,0AW50000,20210609.0
BMW,0AB50000,20250723.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200207.0
MERCEDES-BENZ,2EDE0XX8XXXX,20250812.0
PORSCHE,1050000,20200220.0
VOLKSWAGEN,C0O51AA,20210325.0
VOLKSWAGEN,OPE1MP001SA,20250723.0
PORSCHE,1041000,20200917.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20210812.0
VOLKSWAGEN,C0O51AA,20201228.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200226.0
VOLKSWAGEN,OPE1MP001SA,20250801.0
OPEL,A1EA5AA1,20200131.0
MERCEDES-BENZ,ZZAA050E,20210906.0
PORSCHE,1041000,20210610.0
VOLKSWAGEN,OPE1MP001SA,20250808.0
OPEL,A1EA5AA1,20200131.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200127.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250801.0
VOLKSWAGEN,N3125QAEBG1Z01A55,20250816.0
VOLKSWAGEN,N3000RPE1MH002A55,20250801.0
VOLKSWAGEN,APE1MP001BA,20250812.0
AUDI,QE1QE1G1Z08RT011A190GAAEM0,20250730.0
VOLKSWAGEN,D0O1ASA,20210807.0
BMW,0AW50700,20220329.0
AUDI,QE1QE1G1Z01RT11B210GAAEM1,20230227.0
AUDI,HE1HE1G1Z01RT011A190GAAEM1O,20211227.0
OPEL,ZKXZ-X0A000,20211224.0
AUDI,HE1HE1G1Z01RT011A200GAAEM1,20250717.0
AUDI,HE1HE1G1Z02RT011B210GAAEM0FLC,20250807.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191228.0
AUDI,QE1QE1G1Z08RT011A200GAAEM0,20250804.0
AUDI,HE1HE1G1Z01RT011A190GAAEM1,20250808.0
PORSCHE,2500000,20250719.0
AUDI,HE1HE1G1Z01RT011A200GAAEM1,20250719.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200424.0
MERCEDES-BENZ,ZZAB050A,20240613.0
PORSCHE,2500000,20250722.0
OPEL,ZKXZ-X0A000,20210728.0
PORSCHE,2500000,20250715.0
BMW,0AB50000,20250721.0
AUDI,HE1HE1G1Z01RT011A200GAAEM1M,20211230.0
OPEL,ZKXZ-X0C000,20211224.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191228.0
PORSCHE,2500000,20250723.0
BMW I,0A140000,20170822.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML01VR0N,20171110.0
VOLKSWAGEN,D0O1ASA,20210415.0
VOLKSWAGEN,OPE1MP001SA,20250717.0
BMW,0AA5A000,20250719.0
AUDI,QE1QE1G1Z01RT31B200GAAEM0,20211022.0
VOLKSWAGEN,PPE1MP001NA,20250730.0
AUDI,QE1QE1G1Z03RT011A200GAAEM0M,20211230.0
AUDI,QE1QE1G1Z08RT021A200GAAEM0,20250723.0
VOLKSWAGEN,OPE1MP001SA,20250801.0
AUDI,HE1HE1G1Z02RT011B210GAAEM0FSC,20250728.0
VOLKSWAGEN,BPE1MH002NA,20250722.0
AUDI,HE1HE1G1Z01RT011A200GAAEM0M,20210706.0
MERCEDES-BENZ,ZZAAA50A,20211027.0
AUDI,HE1HE1G1Z01RT011A190GAAEM0M,20211203.0
AUDI,QE1QE1G1Z03RT011A210GAAEM0O,20210901.0
MERCEDES-BENZ,ZZAAA50A,20240531.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200701.0
BMW,0AB50000,20250721.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200319.0
AUDI,HE1HE1G1Z01RT011A190GAAEM0M,20210910.0
VOLKSWAGEN,OPE1MP001SA,20250901.0
OPEL,ZYAZ-E0D000,20250722.0
BMW I,0AW4000S,20210914.0
OPEL,ZKWZ-Y0R000,20250730.0
OPEL,ZKXZ-X0A000,20210716.0
OPEL,ZKWZ-Y0R000,20250729.0
AUDI,QE1QE1G1Z08RT011A190GAAEM0,20250730.0
AUDI,QE1QE1G1Z01RT31B200GAAEM0,20210827.0
VOLKSWAGEN,BPE1MH00200A,20250723.0
BMW,0AH5A000,20250722.0
OPEL,ZKXZ-X0A000,20211202.0
OPEL,ZKXZ-X0A000,20211206.0
AUDI,HE1HE1G1Z02RT061B200GAAEM0FSC,20250730.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200229.0
VOLKSWAGEN,D0O1ASA,20210604.0
BMW,0AB50800,20250724.0
AUDI,HE1HE1G1Z02RT051B200GAAEM0FLC,20250731.0
AUDI,HE1HE1G1Z02RT011B210GAAEM0FSC,20250729.0
MERCEDES-BENZ,ZZAM070A,20250724.0
MERCEDES-BENZ,ZZAAA52A,20250723.0
VOLKSWAGEN,C0O51AA,20201228.0
BMW,0AB50000,20250719.0
AUDI,QE1QE1G1Z01RT31B200GAAEM0U,20201215.0
BMW,0AD5A800,20250721.0
MERCEDES-BENZ,ZZAAA50A,20250721.0
MERCEDES-BENZ,ZZAAA50A,20250721.0
AUDI,,20181212.0
VOLKSWAGEN,C0O51AA,20211119.0
AUDI,HE1HE1G1Z01RT011A200GAAEM0M,20210825.0
VOLKSWAGEN,BPE1MH00200A,20250725.0
MERCEDES-BENZ,ZZAAA50A,20250721.0
VOLKSWAGEN,RPE1MH002P0A,20250725.0
MERCEDES-BENZ,ZZAM05IA,20250728.0
PORSCHE,2500000,20250722.0
OPEL,ZKXZ-Y0L000,20250731.0
OPEL,ZKWZ-Y0L000,20250729.0
OPEL,ZKZX-B0H000,20250728.0
VOLKSWAGEN,PPE1MP001NA,20250813.0
VOLKSWAGEN,OPE1MH0020O1ASA,20211229.0
MERCEDES-BENZ,ZZAAA52A,20250723.0
MERCEDES-BENZ,ZZAAA52A,20250719.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200324.0
VOLKSWAGEN,D0M1ASA,20210715.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML01VR0N,20180111.0
OPEL,ZKXZ-X0C000,20211229.0
OPEL,ZKXZ-40B000,20211227.0
AUDI,HE1HE1G1Z01RT011A190GAAEM1O,20211231.0
OPEL,ZKXZ-X0C000,20211229.0
AUDI,HE1HE1G1Z02RT011B210GAAEM0FLC,20250717.0
AUDI,QE1QE1G1Z08RT021A190GAAEM0,20250718.0
OPEL,ZKXZ-X0C000,20220330.0
MERCEDES-BENZ,ZZAAA52A,20250718.0
MERCEDES-BENZ,ZZAAA50A,20240502.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200403.0
BMW I,0AW40000,20200615.0
OPEL,ZKXZ-X0C000,20211229.0
BMW I,0AW40000,20200620.0
MERCEDES-BENZ,,20230131.0
OPEL,ZKXZ-X0C000,20211229.0
BMW I,0AW40000,20200626.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191231.0
VOLKSWAGEN,DPE1MH0020O1ASA,20210922.0
AUDI,HE1HE1G1Z01RT011A200GAAEM0M,20211223.0
AUDI,QE1QE1G1Z01RT11B200GAAEM1,20211227.0
VOLKSWAGEN,OPE1MH0020M1ASA,20211105.0
VOLKSWAGEN,C0O51AA,20211125.0
VOLKSWAGEN,C0O51AA,20211221.0
OPEL,ZKXZ-X0C000,20211229.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20191008.0
MERCEDES-BENZ,ZZAAA50A,20210716.0
OPEL,ZKXZ-X0A000,20211210.0
BMW,0AB50000,20250717.0
AUDI,HE1HE1G1Z01RT021A200GAAEM1,20231228.0
MERCEDES-BENZ,2EDE0XX7XXXX,20240313.0
AUDI,HE1HE1G1Z01RT011A190GAAEM1,20250718.0
OPEL,A1EA5AA1,20180111.0
MERCEDES-BENZ,ZZAAA53A,20240531.0
AUDI,HE1HE1G1Z03RT011A190GAAEM1,20240417.0
VOLKSWAGEN,PPE1MP001NA,20250725.0
MERCEDES-BENZ,ZZAA050E,20220426.0
AUDI,HE1HE1G1Z02RT011B210GAAEM0FSC,20250718.0
OPEL,ZKXZ-40J000,20230321.0
AUDI,HE1HE1G1Z02RT011A190GAAEM0FSC,20250724.0
BMW,0AA50900,20240610.0
OPEL,ZKXZ-X0A000,20211229.0
MERCEDES-BENZ,ZZAAA50A,20210720.0
VOLKSWAGEN,DPE1MH0020M1ASA,20210930.0
VOLKSWAGEN,C0M51AA,20210816.0
BMW,0AW50000,20210707.0
VOLKSWAGEN,C0O51AA,20210816.0
AUDI,HE1HE1G1Z01RT011A200GAAEM1O,20211230.0
MERCEDES-BENZ,ZZAAA50A,20210720.0
VOLKSWAGEN,D0O1ASA,20210716.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20210911.0
AUDI,HE1HE1G1Z01RT011A200GAAEM1M,20211229.0
MERCEDES-BENZ,ZZAAA50A,20210722.0
OPEL,A1EA5AA1,20200228.0
OPEL,A1EA5AA1,20200228.0
BMW,0AW5000S,20210618.0
BMW,0AW5000S,20210828.0
OPEL,A1EA5AA1,20200228.0
AUDI,HE1HE1G1Z01RT011A200GAAEM0O,20211008.0
MERCEDES-BENZ,ZZAAA53A,20240530.0
PORSCHE,2500000,20250722.0
MERCEDES-BENZ,,20250730.0
MERCEDES-BENZ,,20250730.0
MERCEDES-BENZ,,20250730.0
MERCEDES-BENZ,,20250730.0
MERCEDES-BENZ,ZZAAA52A,20250724.0
AUDI,HE1HE1G1Z01RT011A190GAAEM1,20221012.0
MERCEDES-BENZ,ZZAAA51A,20250724.0
MERCEDES-BENZ,ZZAAA52A,20250722.0
VOLKSWAGEN,BPE1MH002SA,20250820.0
MERCEDES-BENZ,ZZAM05NA,20250722.0
MERCEDES-BENZ,ZZAAA52A,20250730.0
OPEL,ZKXZ-Y0J000,20240620.0
AUDI,HE1HE1G1Z02RT051B200GAAEM0FSC,20250723.0
VOLKSWAGEN,APE1MP001NA,20250721.0
OPEL,ZKWZ-50V000,20250723.0
MERCEDES-BENZ,,20250730.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200626.0
BMW I,0AW40000,20180330.0
AUDI,QE1QE1G1Z01RT11C210GABEM0,20191231.0
BMW I,0AW40000,20191231.0
MERCEDES-BENZ,ZZAAA50A,20210630.0
AUDI,QE2QE2G1X01RT011B210GAAEM0FS,20210902.0
OPEL,,20210801.0
AUDI,HE1HE1G1Z01RT011A190GAAEM0M,20210910.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1BVR0NA,20200116.0
AUDI,HE1HE1G1Z01RT011A190GAAEM0M,20210927.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
BMW,0AL5A000,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
BMW,0AH5A800,20250722.0
VOLKSWAGEN,D0M1ASA,20210623.0
OPEL,ZKWZ-Y0L000,20250729.0
VOLKSWAGEN,OPE1MP001SA,20250814.0
VOLKSWAGEN,OPE1MP001SA,20250721.0
OPEL,ZKWZ-50V000,20250723.0
OPEL,ZKWZ-Y0L000,20250724.0
AUDI,HE1HE1G1Z02RT011A180GAAEM0FSC,20250804.0
OPEL,ZKWZ-50V000,20250723.0
VOLKSWAGEN,BPE1MH00200A,20250725.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250731.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191115.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,C0O51AA,20201228.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20200602.0
MERCEDES-BENZ,ZZAC050A,20200522.0
VOLKSWAGEN,A0O51AA,20211229.0
AUDI,HE1HE1G1Z01RT011A200GAAEM1M,20211224.0
AUDI,HE1HE1G1Z01RT011A190GAAEM0O,20211229.0
BMW I,0AW4000S,20200228.0
AUDI,QE1QE1G1Z01RT11B200GAAEM0,20191230.0
BMW,0AW5000S,20211221.0
OPEL,ZKXZ-40B000,20210730.0
BMW,0AW5000S,20210529.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200610.0
VOLKSWAGEN,FA1FA1MD001E0GAON1ML1AVR0NA,20200613.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
OPEL,A1EA5AA1,20180115.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
AUDI,QE1QE1G1Z08RT011A190GAAEM0,20250804.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,D0M1ASA,20210427.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
AUDI,HE1HE1G1Z01RT011A190GAAEM1,20250719.0
AUDI,QE1QE1G1Z05RT011B210GAAEM0FSC,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
VOLKSWAGEN,BPE1MH00200A,20250730.0
AUDI,HE1HE1G1Z02RT011A200GAAEM0FSC,20250801.0
